G56_BT3316_WQ1_SUM:Out,L3_1m_1y;90
G56_BT3316_WQ1_SUM2:I1,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I10,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I2,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I3,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I4,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I5,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I6,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I7,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I8,L2_1m_1y;90
G56_BT3316_WQ1_SUM2:I9,L2_1m_1y;90
G56_BT3316_JX1:HSI.Value,L3_1m_1y;90
G56_BT3316_FT1_HAST:HSI.Value,L3_1m_1y;90
G56_BT3316_FT1:HSI.Value,L3_1m_1y;90
G56_BT3316_FT1_BREDD:HSI.Value,L3_1m_1y;90
G56_BT3316_FT1_POS:HSI.Value,L3_1m_1y;90
G56_BT3316_FT1_SIGN:HSI.Value,L3_1m_1y;90
G56_BT3316_XV1:C.Value,L3_1m_1y;90
G56_BT3316_XV1:O.Value,L3_1m_1y;90
G56_BT3316_XV1:ZSO.Value,L3_1m_1y;90
G56_BT3316_XV1:ZSC.Value,L3_1m_1y;90
G56_BT3316_XV1:OPN,L3_1m_1y;90
G56_BT3316_WC2:HSI.MV,L3_1m_1y;90
G56_BT3316_WC2:HSI.WSP,L3_1m_1y;90
G56_BT3316_WC2:HSI.POut,L3_1m_1y;90
G56_BT3316_WX4:HSI.Value,L3_1m_1y;90
G56_PU3926:Status.Power,L3_1m_1y;90
G56_PU3926:Status.Torque,L3_1m_1y;90
G56_PU3926:Status.ActSpeed,L3_1m_1y;90
G56_PU3926:Status.SP_Out,L3_1m_1y;90
G56_PU3926_JC1:HSI.MV,L3_1m_1y;90
G56_PU3926_JC1:HSI.POut,L3_1m_1y;90
G56_PU3926_JC1:HSI.WSP,L3_1m_1y;90
G56_PU3925_PT1:HSI.Value,L3_1m_1y;90
G56_VM3805_TC1:HSI.MV,L3_1m_1y;90
G56_VM3805_TC1:HSI.POut,L3_1m_1y;90
G56_VM3805_TC1:HSI.WSP,L3_1m_1y;90
G56_VM3805_TV11:HSI.Value,L3_1m_1y;90
G56_VM3805_TV12:HSI.Value,L3_1m_1y;90
G56_VM3805_TV13:HSI.Value,L3_1m_1y;90
G56_VM3805_TV14:HSI.Value,L3_1m_1y;90
G56_VM3805_TT3:HSI.Value,L3_1m_1y;90
G56_PU3961:IO.KS.IOValue,L3_1m_1y;90
G56_PU3961_LT1:IOSignal.IOValue,L3_1m_1y;90
G56_VA9532_KL1_TT1:HSI.Value,L3_1m_1y;90
G56_VA9623_KL1_TT1:HSI.Value,L3_1m_1y;90
G56_PU3929_PT1:IOSignal.IOValue,L3_1m_1y;90
G56_PU3929_PT2:IOSignal.IOValue,L3_1m_1y;90
G56_KV3320_StopBook_Mode:HSI.Value,L3_1m_1y;90
AG2_MILLRUNNING:HSI.B1,L3_1m_1y;90
AG2_MOTORSPEEDACTUAL:Input,L3_1m_1y;90
AG2_EXCITATIONCURRRENT:Input,L3_1m_1y;90
AG2_MOTORREALPOWER:Input,L3_1m_1y;90
AG2_MOTORCURRENTURMS:Input,L3_1m_1y;90
AG2_MOTORCURRENTVRMS:Input,L3_1m_1y;90
AG2_MOTORCURRENTWRMS:Input,L3_1m_1y;90
AG2_MOTORSPEEDREFERENCE:Input,L3_1m_1y;90
AG2_MOTORVOLTAGERMS:Input,L3_1m_1y;90
AG2_ROTOREARTHRESIST:Input,L3_1m_1y;90
